Date,Open,High,Low,Close,Adj Close,Volume,Price,PE_Ratio,EPS_Growth,ROE,Dividend_Yield,PEG_Ratio,Debt_Equity,PS_Ratio,Current_Ratio,Insider_Ownership
2023-01-20 09:30:00,135.88999938964844,139.94000244140625,134.61000061035156,139.3699951171875,138.28480529785156,28688600,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-23 09:30:00,139.2899932861328,143.75999450683594,138.66000366210938,143.27000427246094,142.1544647216797,27470100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-24 09:30:00,141.69000244140625,145.0,141.36000061035156,143.13999938964844,142.02545166015625,21970200,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-25 09:30:00,141.22000122070312,143.1699981689453,140.30999755859375,141.5,140.39822387695312,26622000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-26 09:30:00,144.39999389648438,147.50999450683594,143.3000030517578,147.3000030517578,146.15306091308594,25482100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-27 09:30:00,148.24000549316406,153.19000244140625,147.38999938964844,151.74000549316406,150.55850219726562,35771900,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-30 09:30:00,149.41000366210938,151.1199951171875,146.9499969482422,147.05999755859375,145.91493225097656,28040100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-01-31 09:30:00,147.9499969482422,149.8800048828125,147.52000427246094,148.97000122070312,147.81007385253906,29842100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-02-01 09:30:00,148.02999877929688,153.5800018310547,147.05999755859375,153.1199951171875,151.92774963378906,55661000,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-02-02 09:30:00,183.3800048828125,197.16000366210935,180.16000366210935,188.7700042724609,187.30015563964844,150475700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-02-03 09:30:00,183.47000122070312,196.7700042724609,182.88999938964844,186.52999877929688,185.07760620117188,76809700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-02-06 09:30:00,186.52999877929688,190.6999969482422,185.5200042724609,186.05999755859372,184.61126708984372,42483800,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-02-07 09:30:00,185.5800018310547,193.77999877929688,184.3999938964844,191.6199951171875,190.1279754638672,47080700,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-02-08 09:30:00,190.0,190.8300018310547,182.9199981689453,183.42999267578125,182.00173950195312,36139100,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
2023-02-09 09:30:00,186.1300048828125,186.6499938964844,177.27000427246094,177.9199981689453,176.53468322753906,37118800,664.1199951171875,28.27,-1.55,27.83,,,27.04,,2.6,
